depdom,ADEC,MDEC,JDEC,dc_j
43,2018,12,26,9
43,2018,12,27,8
43,2018,12,28,5
43,2018,12,29,9
43,2018,12,30,2
43,2018,12,31,11
43,2019,1,1,7
43,2019,1,2,10
43,2019,1,3,11
43,2019,1,4,4
43,2019,1,5,6
43,2019,1,6,7
43,2019,1,7,8
43,2019,1,8,7
43,2019,1,9,10
43,2019,1,10,11
43,2019,1,11,14
43,2019,1,12,14
43,2019,1,13,6
43,2019,1,14,10
43,2019,1,15,9
43,2019,1,16,15
43,2019,1,17,4
43,2019,1,18,10
43,2019,1,19,5
43,2019,1,20,11
43,2019,1,21,9
43,2019,1,22,5
43,2019,1,23,5
43,2019,1,24,9
43,2019,1,25,8
43,2019,1,26,5
43,2019,1,27,8
43,2019,1,28,8
43,2019,1,29,10
43,2019,1,30,9
43,2019,1,31,10
43,2019,2,1,12
43,2019,2,2,4
43,2019,2,3,9
43,2019,2,4,11
43,2019,2,5,10
43,2019,2,6,9
43,2019,2,7,10
43,2019,2,8,14
43,2019,2,9,8
43,2019,2,10,8
43,2019,2,11,6
43,2019,2,12,2
43,2019,2,13,13
43,2019,2,14,5
43,2019,2,15,8
43,2019,2,16,4
43,2019,2,17,8
43,2019,2,18,8
43,2019,2,19,6
43,2019,2,20,8
43,2019,2,21,9
43,2019,2,22,9
43,2019,2,23,10
43,2019,2,24,7
43,2019,2,25,6
43,2019,2,26,8
43,2019,2,27,6
43,2019,2,28,7
43,2019,3,1,5
43,2019,3,2,13
43,2019,3,3,8
43,2019,3,4,9
43,2019,3,5,3
43,2019,3,6,9
43,2019,3,7,8
43,2019,3,8,14
43,2019,3,9,7
43,2019,3,10,13
43,2019,3,11,15
43,2019,3,12,7
43,2019,3,13,7
43,2019,3,14,5
43,2019,3,15,11
43,2019,3,16,9
43,2019,3,17,9
43,2019,3,18,9
43,2019,3,19,4
43,2019,3,20,2
43,2019,3,21,6
43,2019,3,22,7
43,2019,3,23,5
43,2019,3,24,4
43,2019,3,25,8
43,2019,3,26,10
43,2019,3,27,9
43,2019,3,28,8
43,2019,3,29,8
43,2019,3,30,9
43,2019,3,31,9
43,2019,4,1,10
43,2019,4,2,4
43,2019,4,3,4
43,2019,4,4,8
43,2019,4,5,8
43,2019,4,6,9
43,2019,4,7,7
43,2019,4,8,8
43,2019,4,9,6
43,2019,4,10,8
43,2019,4,11,13
43,2019,4,12,9
43,2019,4,13,9
43,2019,4,14,5
43,2019,4,15,11
43,2019,4,16,10
43,2019,4,17,11
43,2019,4,18,5
43,2019,4,19,9
43,2019,4,20,7
43,2019,4,21,6
43,2019,4,22,8
43,2019,4,23,3
43,2019,4,24,7
43,2019,4,25,10
43,2019,4,26,7
43,2019,4,27,10
43,2019,4,28,4
43,2019,4,29,5
43,2019,4,30,8
43,2019,5,1,4
43,2019,5,2,9
43,2019,5,3,11
43,2019,5,4,6
43,2019,5,5,13
43,2019,5,6,2
43,2019,5,7,12
43,2019,5,8,7
43,2019,5,9,13
43,2019,5,10,12
43,2019,5,11,5
43,2019,5,12,4
43,2019,5,13,6
43,2019,5,14,9
43,2019,5,15,7
43,2019,5,16,8
43,2019,5,17,10
43,2019,5,18,5
43,2019,5,19,4
43,2019,5,20,5
43,2019,5,21,4
43,2019,5,22,4
43,2019,5,23,7
43,2019,5,24,5
43,2019,5,25,5
43,2019,5,26,4
43,2019,5,27,8
43,2019,5,28,4
43,2019,5,29,6
43,2019,5,30,4
43,2019,5,31,10
43,2019,6,1,7
43,2019,6,2,9
43,2019,6,3,8
43,2019,6,4,9
43,2019,6,5,7
43,2019,6,6,1
43,2019,6,7,6
43,2019,6,8,7
43,2019,6,9,2
43,2019,6,10,7
43,2019,6,11,5
43,2019,6,12,8
43,2019,6,13,6
43,2019,6,14,5
43,2019,6,15,3
43,2019,6,16,5
43,2019,6,17,9
43,2019,6,18,4
43,2019,6,19,15
43,2019,6,20,7
43,2019,6,21,6
43,2019,6,22,6
43,2019,6,23,10
43,2019,6,24,8
43,2019,6,25,4
43,2019,6,26,5
43,2019,6,27,7
43,2019,6,28,10
43,2019,6,29,7
43,2019,6,30,13
43,2019,7,1,7
43,2019,7,2,8
43,2019,7,3,2
43,2019,7,4,7
43,2019,7,5,4
43,2019,7,6,9
43,2019,7,7,5
43,2019,7,8,2
43,2019,7,9,7
43,2019,7,10,3
43,2019,7,11,10
43,2019,7,12,9
43,2019,7,13,5
43,2019,7,14,5
43,2019,7,15,4
43,2019,7,16,8
43,2019,7,17,7
43,2019,7,18,5
43,2019,7,19,11
43,2019,7,20,6
43,2019,7,21,7
43,2019,7,22,5
43,2019,7,23,2
43,2019,7,24,5
43,2019,7,25,2
43,2019,7,26,2
43,2019,7,27,3
43,2019,7,28,6
43,2019,7,29,4
43,2019,7,30,4
43,2019,7,31,7
43,2019,8,1,6
43,2019,8,2,8
43,2019,8,3,4
43,2019,8,4,9
43,2019,8,5,9
43,2019,8,6,6
43,2019,8,7,4
43,2019,8,8,5
43,2019,8,9,9
43,2019,8,10,7
43,2019,8,11,7
43,2019,8,12,4
43,2019,8,13,4
43,2019,8,14,7
43,2019,8,15,7
43,2019,8,16,9
43,2019,8,17,6
43,2019,8,18,4
43,2019,8,19,4
43,2019,8,20,8
43,2019,8,21,13
43,2019,8,22,5
43,2019,8,23,7
43,2019,8,24,8
43,2019,8,25,5
43,2019,8,26,7
43,2019,8,27,8
43,2019,8,28,8
43,2019,8,29,7
43,2019,8,30,13
43,2019,8,31,9
43,2019,9,1,3
43,2019,9,2,4
43,2019,9,3,5
43,2019,9,4,10
43,2019,9,5,8
43,2019,9,6,6
43,2019,9,7,3
43,2019,9,8,7
43,2019,9,9,7
43,2019,9,10,8
43,2019,9,11,2
43,2019,9,12,5
43,2019,9,13,9
43,2019,9,14,6
43,2019,9,15,8
43,2019,9,16,4
43,2019,9,17,7
43,2019,9,18,5
43,2019,9,19,9
43,2019,9,20,7
43,2019,9,21,5
43,2019,9,22,6
43,2019,9,23,11
43,2019,9,24,5
43,2019,9,25,6
43,2019,9,26,6
43,2019,9,27,9
43,2019,9,28,9
43,2019,9,29,8
43,2019,9,30,2
43,2019,10,1,8
43,2019,10,2,3
43,2019,10,3,5
43,2019,10,4,8
43,2019,10,5,4
43,2019,10,6,9
43,2019,10,7,9
43,2019,10,8,11
43,2019,10,9,6
43,2019,10,10,6
43,2019,10,11,6
43,2019,10,12,6
43,2019,10,13,8
43,2019,10,14,2
43,2019,10,15,2
43,2019,10,16,6
43,2019,10,17,5
43,2019,10,18,8
43,2019,10,19,10
43,2019,10,20,3
43,2019,10,21,7
43,2019,10,22,5
43,2019,10,23,3
43,2019,10,24,4
43,2019,10,25,8
43,2019,10,26,9
43,2019,10,27,4
43,2019,10,28,11
43,2019,10,29,10
43,2019,10,30,7
43,2019,10,31,5
43,2019,11,1,11
43,2019,11,2,5
43,2019,11,3,10
43,2019,11,4,7
43,2019,11,5,6
43,2019,11,6,10
43,2019,11,7,8
43,2019,11,8,6
43,2019,11,9,6
43,2019,11,10,5
43,2019,11,11,9
43,2019,11,12,10
43,2019,11,13,8
43,2019,11,14,7
43,2019,11,15,6
43,2019,11,16,11
43,2019,11,17,8
43,2019,11,18,6
43,2019,11,19,6
43,2019,11,20,9
43,2019,11,21,8
43,2019,11,22,5
43,2019,11,23,7
43,2019,11,24,4
43,2019,11,25,5
43,2019,11,26,11
43,2019,11,27,6
43,2019,11,28,11
43,2019,11,29,6
43,2019,11,30,7
43,2019,12,1,6
43,2019,12,2,6
43,2019,12,3,4
43,2019,12,4,5
43,2019,12,5,4
43,2019,12,6,7
43,2019,12,7,6
43,2019,12,8,4
43,2019,12,9,10
43,2019,12,10,10
43,2019,12,11,10
43,2019,12,12,7
43,2019,12,13,5
43,2019,12,14,7
43,2019,12,15,5
43,2019,12,16,6
43,2019,12,17,7
43,2019,12,18,11
43,2019,12,19,14
43,2019,12,20,8
43,2019,12,21,4
43,2019,12,22,4
43,2019,12,23,6
43,2019,12,24,8
43,2019,12,25,7
43,2019,12,26,4
43,2019,12,27,6
43,2019,12,28,8
43,2019,12,29,6
43,2019,12,30,5
43,2019,12,31,6
44,2018,1,1,35
44,2018,1,2,42
44,2018,1,3,35
44,2018,1,4,33
44,2018,1,5,44
44,2018,1,6,35
44,2018,1,7,35
44,2018,1,8,39
44,2018,1,9,25
44,2018,1,10,35
44,2018,1,11,30
44,2018,1,12,45
44,2018,1,13,41
44,2018,1,14,40
44,2018,1,15,33
44,2018,1,16,39
44,2018,1,17,35
44,2018,1,18,28
44,2018,1,19,36
44,2018,1,20,37
44,2018,1,21,49
44,2018,1,22,34
44,2018,1,23,33
44,2018,1,24,29
44,2018,1,25,48
44,2018,1,26,29
44,2018,1,27,25
44,2018,1,28,28
44,2018,1,29,38
44,2018,1,30,34
44,2018,1,31,24
44,2018,2,1,37
44,2018,2,2,23
44,2018,2,3,27
44,2018,2,4,33
44,2018,2,5,36
44,2018,2,6,34
44,2018,2,7,39
44,2018,2,8,34
44,2018,2,9,41
44,2018,2,10,42
44,2018,2,11,32
44,2018,2,12,32
44,2018,2,13,22
44,2018,2,14,37
44,2018,2,15,33
44,2018,2,16,35
44,2018,2,17,40
44,2018,2,18,30
44,2018,2,19,48
44,2018,2,20,35
44,2018,2,21,36
44,2018,2,22,37
44,2018,2,23,35
44,2018,2,24,32
44,2018,2,25,31
44,2018,2,26,35
44,2018,2,27,36
44,2018,2,28,41
44,2018,3,1,41
44,2018,3,2,40
44,2018,3,3,43
44,2018,3,4,47
44,2018,3,5,31
44,2018,3,6,39
44,2018,3,7,38
44,2018,3,8,36
44,2018,3,9,34
44,2018,3,10,29
44,2018,3,11,47
44,2018,3,12,52
44,2018,3,13,45
44,2018,3,14,34
44,2018,3,15,35
44,2018,3,16,37
44,2018,3,17,29
44,2018,3,18,39
44,2018,3,19,32
44,2018,3,20,30
44,2018,3,21,32
44,2018,3,22,42
44,2018,3,23,41
44,2018,3,24,37
44,2018,3,25,25
44,2018,3,26,37
44,2018,3,27,32
44,2018,3,28,38
44,2018,3,29,28
44,2018,3,30,25
44,2018,3,31,28
44,2018,4,1,39
44,2018,4,2,38
44,2018,4,3,29
44,2018,4,4,25
44,2018,4,5,34
44,2018,4,6,35
44,2018,4,7,30
44,2018,4,8,30
44,2018,4,9,31
44,2018,4,10,33
44,2018,4,11,41
44,2018,4,12,25
44,2018,4,13,24
44,2018,4,14,27
44,2018,4,15,35
44,2018,4,16,33
44,2018,4,17,28
44,2018,4,18,30
44,2018,4,19,32
44,2018,4,20,40
44,2018,4,21,32
44,2018,4,22,41
44,2018,4,23,39
44,2018,4,24,36
44,2018,4,25,35
44,2018,4,26,30
44,2018,4,27,33
44,2018,4,28,20
44,2018,4,29,29
44,2018,4,30,31
44,2018,5,1,27
44,2018,5,2,29
44,2018,5,3,34
44,2018,5,4,23
44,2018,5,5,38
44,2018,5,6,30
44,2018,5,7,25
44,2018,5,8,20
44,2018,5,9,32
44,2018,5,10,26
44,2018,5,11,31
44,2018,5,12,31
44,2018,5,13,32
44,2018,5,14,35
44,2018,5,15,30
44,2018,5,16,34
44,2018,5,17,30
44,2018,5,18,23
44,2018,5,19,26
44,2018,5,20,34
44,2018,5,21,37
44,2018,5,22,25
44,2018,5,23,40
44,2018,5,24,36
44,2018,5,25,32
44,2018,5,26,34
44,2018,5,27,37
44,2018,5,28,28
44,2018,5,29,24
44,2018,5,30,36
44,2018,5,31,30
44,2018,6,1,35
44,2018,6,2,22
44,2018,6,3,21
44,2018,6,4,30
44,2018,6,5,24
44,2018,6,6,27
44,2018,6,7,33
44,2018,6,8,31
44,2018,6,9,30
44,2018,6,10,22
44,2018,6,11,31
44,2018,6,12,37
44,2018,6,13,21
44,2018,6,14,15
44,2018,6,15,30
44,2018,6,16,25
44,2018,6,17,31
44,2018,6,18,22
44,2018,6,19,24
44,2018,6,20,31
44,2018,6,21,27
44,2018,6,22,25
44,2018,6,23,34
44,2018,6,24,37
44,2018,6,25,31
44,2018,6,26,40
44,2018,6,27,31
44,2018,6,28,32
44,2018,6,29,40
44,2018,6,30,28
44,2018,7,1,36
44,2018,7,2,32
44,2018,7,3,31
44,2018,7,4,30
44,2018,7,5,27
44,2018,7,6,25
44,2018,7,7,30
44,2018,7,8,28
44,2018,7,9,38
44,2018,7,10,26
44,2018,7,11,28
44,2018,7,12,23
44,2018,7,13,34
44,2018,7,14,29
44,2018,7,15,26
44,2018,7,16,39
44,2018,7,17,27
44,2018,7,18,38
44,2018,7,19,31
44,2018,7,20,23
44,2018,7,21,23
44,2018,7,22,21
44,2018,7,23,36
44,2018,7,24,24
44,2018,7,25,26
44,2018,7,26,22
44,2018,7,27,34
44,2018,7,28,29
44,2018,7,29,24
44,2018,7,30,21
44,2018,7,31,30
44,2018,8,1,34
44,2018,8,2,26
44,2018,8,3,29
44,2018,8,4,42
44,2018,8,5,31
44,2018,8,6,38
44,2018,8,7,35
44,2018,8,8,42
44,2018,8,9,25
44,2018,8,10,28
44,2018,8,11,25
44,2018,8,12,31
44,2018,8,13,32
44,2018,8,14,38
44,2018,8,15,31
44,2018,8,16,21
44,2018,8,17,31
44,2018,8,18,26
44,2018,8,19,35
44,2018,8,20,24
44,2018,8,21,35
44,2018,8,22,23
44,2018,8,23,27
44,2018,8,24,32
44,2018,8,25,24
44,2018,8,26,26
44,2018,8,27,30
44,2018,8,28,31
44,2018,8,29,33
44,2018,8,30,28
44,2018,8,31,27
44,2018,9,1,27
44,2018,9,2,28
44,2018,9,3,29
44,2018,9,4,29
44,2018,9,5,23
44,2018,9,6,25
44,2018,9,7,34
44,2018,9,8,19
44,2018,9,9,25
44,2018,9,10,31
44,2018,9,11,27
44,2018,9,12,35
44,2018,9,13,34
44,2018,9,14,24
44,2018,9,15,38
44,2018,9,16,23
44,2018,9,17,30
44,2018,9,18,31
44,2018,9,19,37
44,2018,9,20,25
44,2018,9,21,19
44,2018,9,22,24
44,2018,9,23,30
44,2018,9,24,30
44,2018,9,25,33
44,2018,9,26,20
44,2018,9,27,31
44,2018,9,28,38
44,2018,9,29,27
44,2018,9,30,32
44,2018,10,1,23
44,2018,10,2,29
44,2018,10,3,33
44,2018,10,4,32
44,2018,10,5,30
44,2018,10,6,32
44,2018,10,7,33
44,2018,10,8,28
44,2018,10,9,36
44,2018,10,10,40
44,2018,10,11,30
44,2018,10,12,32
44,2018,10,13,29
44,2018,10,14,24
44,2018,10,15,33
44,2018,10,16,30
44,2018,10,17,36
44,2018,10,18,34
44,2018,10,19,30
44,2018,10,20,23
44,2018,10,21,40
44,2018,10,22,27
44,2018,10,23,27
44,2018,10,24,27
44,2018,10,25,41
44,2018,10,26,27
44,2018,10,27,34
44,2018,10,28,27
44,2018,10,29,38
44,2018,10,30,25
44,2018,10,31,33
44,2018,11,1,25
44,2018,11,2,30
44,2018,11,3,28
44,2018,11,4,29
44,2018,11,5,38
44,2018,11,6,28
44,2018,11,7,35
44,2018,11,8,25
44,2018,11,9,37
44,2018,11,10,36
44,2018,11,11,24
44,2018,11,12,22
44,2018,11,13,30
44,2018,11,14,33
44,2018,11,15,40
44,2018,11,16,24
44,2018,11,17,33
44,2018,11,18,36
44,2018,11,19,31
44,2018,11,20,22
44,2018,11,21,35
44,2018,11,22,39
44,2018,11,23,31
44,2018,11,24,44
44,2018,11,25,38
44,2018,11,26,30
44,2018,11,27,27
44,2018,11,28,38
44,2018,11,29,34
44,2018,11,30,35
44,2018,12,1,32
44,2018,12,2,30
44,2018,12,3,35
44,2018,12,4,29
44,2018,12,5,27
44,2018,12,6,36
44,2018,12,7,27
44,2018,12,8,35
44,2018,12,9,29
44,2018,12,10,33
44,2018,12,11,27
44,2018,12,12,23
44,2018,12,13,32
44,2018,12,14,25
44,2018,12,15,50
44,2018,12,16,32
44,2018,12,17,31
44,2018,12,18,44
44,2018,12,19,31
44,2018,12,20,41
44,2018,12,21,31
44,2018,12,22,29
44,2018,12,23,35
44,2018,12,24,32
44,2018,12,25,24
44,2018,12,26,22
44,2018,12,27,27
44,2018,12,28,44
44,2018,12,29,32
44,2018,12,30,39
44,2018,12,31,44
44,2019,1,1,44
44,2019,1,2,43
44,2019,1,3,38
44,2019,1,4,31
44,2019,1,5,29
44,2019,1,6,43
44,2019,1,7,41
44,2019,1,8,38
44,2019,1,9,25
44,2019,1,10,41
44,2019,1,11,25
44,2019,1,12,30
44,2019,1,13,30
44,2019,1,14,22
44,2019,1,15,41
44,2019,1,16,41
44,2019,1,17,39
44,2019,1,18,28
44,2019,1,19,37
44,2019,1,20,35
44,2019,1,21,32
44,2019,1,22,34
44,2019,1,23,29
44,2019,1,24,28
44,2019,1,25,30
44,2019,1,26,38
44,2019,1,27,46
44,2019,1,28,40
44,2019,1,29,36
44,2019,1,30,32
44,2019,1,31,39
44,2019,2,1,52
44,2019,2,2,38
44,2019,2,3,35
44,2019,2,4,40
44,2019,2,5,40
44,2019,2,6,43
44,2019,2,7,36
44,2019,2,8,27
44,2019,2,9,49
44,2019,2,10,36
44,2019,2,11,32
44,2019,2,12,31
44,2019,2,13,46
44,2019,2,14,34
44,2019,2,15,36
44,2019,2,16,34
44,2019,2,17,34
44,2019,2,18,57
44,2019,2,19,40
44,2019,2,20,31
44,2019,2,21,27
44,2019,2,22,35
44,2019,2,23,28
44,2019,2,24,34
44,2019,2,25,36
44,2019,2,26,27
44,2019,2,27,45
44,2019,2,28,31
44,2019,3,1,29
44,2019,3,2,40
44,2019,3,3,34
44,2019,3,4,29
44,2019,3,5,43
44,2019,3,6,33
44,2019,3,7,47
44,2019,3,8,35
44,2019,3,9,28
44,2019,3,10,29
44,2019,3,11,27
44,2019,3,12,33
44,2019,3,13,42
44,2019,3,14,28
44,2019,3,15,36
44,2019,3,16,37
44,2019,3,17,25
44,2019,3,18,33
44,2019,3,19,30
44,2019,3,20,36
44,2019,3,21,36
44,2019,3,22,28
44,2019,3,23,34
44,2019,3,24,37
44,2019,3,25,30
44,2019,3,26,29
44,2019,3,27,41
44,2019,3,28,30
44,2019,3,29,34
44,2019,3,30,33
44,2019,3,31,37
44,2019,4,1,42
44,2019,4,2,33
44,2019,4,3,30
44,2019,4,4,43
44,2019,4,5,26
44,2019,4,6,26
44,2019,4,7,37
44,2019,4,8,32
44,2019,4,9,36
44,2019,4,10,33
44,2019,4,11,35
44,2019,4,12,31
44,2019,4,13,32
44,2019,4,14,26
44,2019,4,15,32
44,2019,4,16,47
44,2019,4,17,32
44,2019,4,18,27
44,2019,4,19,27
44,2019,4,20,35
44,2019,4,21,36
44,2019,4,22,28
44,2019,4,23,31
44,2019,4,24,32
44,2019,4,25,31
44,2019,4,26,28
44,2019,4,27,25
44,2019,4,28,24
44,2019,4,29,37
44,2019,4,30,35
44,2019,5,1,39
44,2019,5,2,32
44,2019,5,3,28
44,2019,5,4,38
44,2019,5,5,43
44,2019,5,6,43
44,2019,5,7,29
44,2019,5,8,27
44,2019,5,9,34
44,2019,5,10,38
44,2019,5,11,32
44,2019,5,12,30
44,2019,5,13,34
44,2019,5,14,29
44,2019,5,15,39
44,2019,5,16,25
44,2019,5,17,29
44,2019,5,18,25
44,2019,5,19,25
44,2019,5,20,32
44,2019,5,21,32
44,2019,5,22,29
44,2019,5,23,32
44,2019,5,24,30
44,2019,5,25,32
44,2019,5,26,36
44,2019,5,27,27
44,2019,5,28,25
44,2019,5,29,37
44,2019,5,30,23
44,2019,5,31,27
44,2019,6,1,24
44,2019,6,2,31
44,2019,6,3,33
44,2019,6,4,36
44,2019,6,5,32
44,2019,6,6,37
44,2019,6,7,29
44,2019,6,8,27
44,2019,6,9,25
44,2019,6,10,36
44,2019,6,11,29
44,2019,6,12,34
44,2019,6,13,43
44,2019,6,14,37
44,2019,6,15,38
44,2019,6,16,43
44,2019,6,17,39
44,2019,6,18,24
44,2019,6,19,35
44,2019,6,20,23
44,2019,6,21,26
44,2019,6,22,31
44,2019,6,23,31
44,2019,6,24,26
44,2019,6,25,29
44,2019,6,26,33
44,2019,6,27,32
44,2019,6,28,44
44,2019,6,29,28
44,2019,6,30,33
44,2019,7,1,36
44,2019,7,2,39
44,2019,7,3,20
44,2019,7,4,27
44,2019,7,5,26
44,2019,7,6,27
44,2019,7,7,27
44,2019,7,8,30
44,2019,7,9,37
44,2019,7,10,36
44,2019,7,11,26
44,2019,7,12,32
44,2019,7,13,30
44,2019,7,14,37
44,2019,7,15,25
44,2019,7,16,25
44,2019,7,17,33
44,2019,7,18,26
44,2019,7,19,33
44,2019,7,20,27
44,2019,7,21,26
44,2019,7,22,38
44,2019,7,23,30
44,2019,7,24,36
44,2019,7,25,35
44,2019,7,26,36
44,2019,7,27,28
44,2019,7,28,28
44,2019,7,29,32
44,2019,7,30,25
44,2019,7,31,28
44,2019,8,1,38
44,2019,8,2,30
44,2019,8,3,33
44,2019,8,4,28
44,2019,8,5,21
44,2019,8,6,35
44,2019,8,7,38
44,2019,8,8,25
44,2019,8,9,32
44,2019,8,10,27
44,2019,8,11,33
44,2019,8,12,19
44,2019,8,13,29
44,2019,8,14,35
44,2019,8,15,33
44,2019,8,16,24
44,2019,8,17,33
44,2019,8,18,27
44,2019,8,19,24
44,2019,8,20,28
44,2019,8,21,28
44,2019,8,22,26
44,2019,8,23,33
44,2019,8,24,28
44,2019,8,25,34
44,2019,8,26,32
44,2019,8,27,30
44,2019,8,28,33
44,2019,8,29,25
44,2019,8,30,21
44,2019,8,31,26
44,2019,9,1,24
44,2019,9,2,28
44,2019,9,3,23
44,2019,9,4,34
44,2019,9,5,26
44,2019,9,6,24
44,2019,9,7,40
44,2019,9,8,30
44,2019,9,9,36
44,2019,9,10,41
44,2019,9,11,29
44,2019,9,12,16
44,2019,9,13,31
44,2019,9,14,27
44,2019,9,15,24
44,2019,9,16,30
44,2019,9,17,30
44,2019,9,18,28
44,2019,9,19,31
44,2019,9,20,39
44,2019,9,21,32
44,2019,9,22,34
44,2019,9,23,24
44,2019,9,24,23
44,2019,9,25,26
44,2019,9,26,29
44,2019,9,27,31
44,2019,9,28,48
44,2019,9,29,31
44,2019,9,30,25
44,2019,10,1,28
44,2019,10,2,22
44,2019,10,3,28
44,2019,10,4,27
44,2019,10,5,27
44,2019,10,6,31
44,2019,10,7,27
44,2019,10,8,36
44,2019,10,9,37
44,2019,10,10,33
44,2019,10,11,36
44,2019,10,12,33
44,2019,10,13,36
44,2019,10,14,28
44,2019,10,15,29
44,2019,10,16,33
44,2019,10,17,38
44,2019,10,18,24
44,2019,10,19,29
44,2019,10,20,44
44,2019,10,21,36
44,2019,10,22,28
44,2019,10,23,29
44,2019,10,24,32
44,2019,10,25,36
44,2019,10,26,32
44,2019,10,27,37
44,2019,10,28,38
44,2019,10,29,29
44,2019,10,30,34
44,2019,10,31,30
44,2019,11,1,32
44,2019,11,2,39
44,2019,11,3,42
44,2019,11,4,30
44,2019,11,5,25
44,2019,11,6,36
44,2019,11,7,42
44,2019,11,8,34
44,2019,11,9,42
44,2019,11,10,24
44,2019,11,11,38
44,2019,11,12,32
44,2019,11,13,41
44,2019,11,14,45
44,2019,11,15,41
44,2019,11,16,34
44,2019,11,17,27
44,2019,11,18,29
44,2019,11,19,41
44,2019,11,20,22
44,2019,11,21,36
44,2019,11,22,35
44,2019,11,23,36
44,2019,11,24,36
44,2019,11,25,39
44,2019,11,26,37
44,2019,11,27,42
44,2019,11,28,29
44,2019,11,29,34
44,2019,11,30,38
44,2019,12,1,46
44,2019,12,2,37
44,2019,12,3,33
44,2019,12,4,55
44,2019,12,5,35
44,2019,12,6,34
44,2019,12,7,39
44,2019,12,8,25
44,2019,12,9,31
44,2019,12,10,40
44,2019,12,11,24
44,2019,12,12,40
44,2019,12,13,40
44,2019,12,14,33
44,2019,12,15,29
44,2019,12,16,38
44,2019,12,17,35
44,2019,12,18,37
44,2019,12,19,25
44,2019,12,20,40
44,2019,12,21,33
44,2019,12,22,35
44,2019,12,23,34
44,2019,12,24,38
44,2019,12,25,28
44,2019,12,26,27
44,2019,12,27,35
44,2019,12,28,30
44,2019,12,29,43
44,2019,12,30,35
44,2019,12,31,38
45,2018,1,1,16
45,2018,1,2,22
45,2018,1,3,22
45,2018,1,4,17
45,2018,1,5,23
45,2018,1,6,13
45,2018,1,7,22
45,2018,1,8,19
45,2018,1,9,10
45,2018,1,10,16
45,2018,1,11,13
45,2018,1,12,13
45,2018,1,13,14
45,2018,1,14,15
45,2018,1,15,21
45,2018,1,16,24
45,2018,1,17,25
45,2018,1,18,17
45,2018,1,19,24
45,2018,1,20,19
45,2018,1,21,24
45,2018,1,22,21
45,2018,1,23,13
45,2018,1,24,24
45,2018,1,25,16
45,2018,1,26,18
45,2018,1,27,17
45,2018,1,28,17
45,2018,1,29,15
45,2018,1,30,21
45,2018,1,31,19
45,2018,2,1,18
45,2018,2,2,11
45,2018,2,3,20
45,2018,2,4,18
45,2018,2,5,25
45,2018,2,6,17
45,2018,2,7,13
45,2018,2,8,11
45,2018,2,9,17
45,2018,2,10,18
45,2018,2,11,17
45,2018,2,12,16
45,2018,2,13,20
45,2018,2,14,13
45,2018,2,15,25
45,2018,2,16,16
45,2018,2,17,26
45,2018,2,18,19
45,2018,2,19,19
45,2018,2,20,28
45,2018,2,21,23
45,2018,2,22,18
45,2018,2,23,18
45,2018,2,24,20
45,2018,2,25,21
45,2018,2,26,22
45,2018,2,27,23
45,2018,2,28,20
45,2018,3,1,18
45,2018,3,2,18
45,2018,3,3,25
45,2018,3,4,23
45,2018,3,5,27
45,2018,3,6,27
45,2018,3,7,20
45,2018,3,8,19
45,2018,3,9,19
45,2018,3,10,31
45,2018,3,11,36
45,2018,3,12,17
45,2018,3,13,28
45,2018,3,14,21
45,2018,3,15,24
45,2018,3,16,23
45,2018,3,17,15
45,2018,3,18,17
45,2018,3,19,13
45,2018,3,20,16
45,2018,3,21,17
45,2018,3,22,17
45,2018,3,23,17
45,2018,3,24,16
45,2018,3,25,12
45,2018,3,26,20
45,2018,3,27,9
45,2018,3,28,13
45,2018,3,29,17
45,2018,3,30,15
45,2018,3,31,18
45,2018,4,1,17
45,2018,4,2,23
45,2018,4,3,19
45,2018,4,4,14
45,2018,4,5,16
45,2018,4,6,12
45,2018,4,7,16
45,2018,4,8,13
45,2018,4,9,19
45,2018,4,10,12
45,2018,4,11,16
45,2018,4,12,12
45,2018,4,13,17
45,2018,4,14,11
45,2018,4,15,16
45,2018,4,16,12
45,2018,4,17,15
45,2018,4,18,23
45,2018,4,19,24
45,2018,4,20,15
45,2018,4,21,16
45,2018,4,22,18
45,2018,4,23,15
45,2018,4,24,21
45,2018,4,25,17
45,2018,4,26,14
45,2018,4,27,15
45,2018,4,28,23
45,2018,4,29,15
45,2018,4,30,19
45,2018,5,1,14
45,2018,5,2,18
45,2018,5,3,9
45,2018,5,4,22
45,2018,5,5,12
45,2018,5,6,14
45,2018,5,7,19
45,2018,5,8,17
45,2018,5,9,17
45,2018,5,10,12
45,2018,5,11,17
45,2018,5,12,15
45,2018,5,13,14
45,2018,5,14,14
45,2018,5,15,15
45,2018,5,16,20
45,2018,5,17,19
45,2018,5,18,9
45,2018,5,19,23
45,2018,5,20,20
45,2018,5,21,14
45,2018,5,22,16
45,2018,5,23,20
45,2018,5,24,17
45,2018,5,25,17
45,2018,5,26,19
45,2018,5,27,24
45,2018,5,28,12
45,2018,5,29,10
45,2018,5,30,11
45,2018,5,31,18
45,2018,6,1,18
45,2018,6,2,8
45,2018,6,3,22
45,2018,6,4,14
45,2018,6,5,15
45,2018,6,6,21
45,2018,6,7,23
45,2018,6,8,11
45,2018,6,9,12
45,2018,6,10,11
45,2018,6,11,7
45,2018,6,12,16
45,2018,6,13,15
45,2018,6,14,17
45,2018,6,15,15
45,2018,6,16,12
45,2018,6,17,8
45,2018,6,18,20
